,Model,seed,rho,SINR,SNR,SNRinp,actual_error,theoretical_bounds,off_diagonal_norms,execution_time
154,PredictiveDecorrBSS,400,0.25,23.259941885389868,"[array([24.0126337 , 23.95729241, 23.23206211, 25.33758377, 20.99653509])]",30,"[array([2.62235363, 1.23406044, 0.8681303 , 0.00670023, 0.08686291,
       0.05032174, 0.05236319, 0.0451132 , 0.05163671, 0.05666857,
       0.01526157, 0.00683659, 0.02349321, 0.0686081 , 0.04173466,
       0.07362503, 0.03398721, 0.02528584, 0.09538183, 0.07095147,
       0.11960914, 0.00973035, 0.03597028, 0.11540588, 0.07012206,
       0.04699358, 0.05353285, 0.1125269 , 0.01643723, 0.02362773,
       0.04225277, 0.0371844 , 0.03326548, 0.01957744, 0.02701654,
       0.05388259, 0.06096131, 0.06056801, 0.07655785, 0.07122728])]","[array([6.35559116e+06, 3.36053758e+03, 4.88262040e+02, 3.73614413e+00,
       7.64965672e-01, 4.98807014e-01, 6.78783426e-01, 3.29396966e-01,
       5.00760562e-01, 4.80819103e-01, 1.46387019e-01, 5.04921862e-02,
       5.28830477e-01, 5.12722674e-01, 4.28243733e-01, 6.12992310e-01,
       1.81724314e-01, 2.25322876e-01, 1.25255298e+00, 6.30833493e-01,
       1.20267875e+00, 2.28927143e-01, 1.63638974e-01, 1.04784969e+00,
       4.45801370e-01, 3.20905870e-01, 7.73928414e-01, 1.46746490e+00,
       4.64041009e-01, 2.95365792e-01, 3.62422410e-01, 2.32016123e-01,
       2.19680874e-01, 2.80630084e-01, 2.30510109e-01, 6.80529530e-01,
       3.69536354e-01, 5.17377282e-01, 5.19875564e-01, 5.86455258e-01])]","[array([0.71080903, 0.3108113 , 0.31513417, 0.28277976, 0.32653471,
       0.28529233, 0.32450292, 0.27485645, 0.30034645, 0.30094156,
       0.22405072, 0.16193991, 0.30176261, 0.33207555, 0.29743628,
       0.33045742, 0.23501422, 0.24519334, 0.38222319, 0.30699463,
       0.38968906, 0.22540659, 0.24395076, 0.39301901, 0.31650553,
       0.2526595 , 0.33631311, 0.36959676, 0.29739638, 0.24986532,
       0.28886602, 0.25083782, 0.24393222, 0.26399582, 0.24879925,
       0.32582769, 0.29193457, 0.30270782, 0.32227107, 0.3422723 ])]",8.205748029984534
155,PredictiveDecorrBSS,500,0.25,20.840936285594335,"[array([22.92508132, 23.6350385 , 20.9159758 , 18.78430694, 19.8253503 ])]",30,"[array([1.31721393, 0.73127793, 0.25092447, 0.0975646 , 0.02161825,
       0.07799928, 0.01136032, 0.02157133, 0.02311414, 0.01315947,
       0.04634252, 0.04758764, 0.00617995, 0.05910359, 0.04517365,
       0.00206034, 0.00763284, 0.0081864 , 0.0371022 , 0.05992675,
       0.08670185, 0.05563461, 0.04269735, 0.05898199, 0.0702823 ,
       0.07312892, 0.04811782, 0.08541131, 0.03667604, 0.07182316,
       0.06284864, 0.04893519, 0.02487003, 0.05431651, 0.06646093,
       0.03189901, 0.06795676, 0.05895681, 0.03128169, 0.00827639])]","[array([2.53191315e+03, 3.03710666e+02, 2.15892715e+01, 3.16160293e+00,
       1.23833448e+00, 2.46730607e+01, 3.16277513e+00, 2.28563502e+00,
       9.70246432e-01, 5.23875920e-01, 1.02349922e+00, 3.98515868e-01,
       3.37727782e-01, 3.29280942e-01, 5.19113654e-01, 3.11933083e-02,
       1.94452109e-01, 1.30203802e-01, 3.97099923e-01, 5.41642736e-01,
       1.02235394e+00, 4.57171344e-01, 2.77946786e-01, 4.86426230e-01,
       1.11006048e+00, 1.03427534e+00, 7.30230225e-01, 9.26882807e-01,
       2.45718078e-01, 8.18686126e-01, 1.22523379e+00, 2.64463838e-01,
       1.35875311e-01, 5.49574130e-01, 8.10132757e-01, 1.69534840e-01,
       7.45251323e-01, 6.18742673e-01, 2.55691762e-01, 1.62418771e-01])]","[array([0.65356948, 0.30394616, 0.24904878, 0.23095389, 0.23251929,
       0.41941739, 0.29313998, 0.30887438, 0.24104879, 0.23604351,
       0.288162  , 0.2503563 , 0.23148822, 0.2744252 , 0.29725952,
       0.12974238, 0.2290434 , 0.18119306, 0.27596994, 0.29768859,
       0.34965876, 0.28068735, 0.2695887 , 0.3098718 , 0.35954487,
       0.34213346, 0.32084601, 0.37266106, 0.25844154, 0.36712316,
       0.35229409, 0.2701095 , 0.22348908, 0.29266415, 0.32825397,
       0.23222437, 0.33576223, 0.32544929, 0.25786399, 0.22875712])]",8.078603890025988
156,PredictiveDecorrBSS,600,0.25,21.824775552928763,"[array([20.73519852, 21.17001514, 21.02855344, 23.02328171, 24.13176243])]",30,"[array([0.76943932, 0.00607321, 0.00171802, 0.04830397, 0.04712088,
       0.01627461, 0.041112  , 0.00831906, 0.04935139, 0.08050035,
       0.02326422, 0.02694347, 0.06280302, 0.03803556, 0.07525507,
       0.06003255, 0.02687789, 0.04446165, 0.04250319, 0.04534095,
       0.01807221, 0.02752397, 0.0480172 , 0.0251101 , 0.07390208,
       0.05394238, 0.03228914, 0.08676954, 0.04916663, 0.10994198,
       0.04402371, 0.02532048, 0.0799279 , 0.04465905, 0.07189846,
       0.08028846, 0.07723137, 0.02205318, 0.07465486, 0.05344756])]","[array([2.35817585e+03, 2.20267392e+00, 1.63666342e-01, 5.80139360e-01,
       5.75139950e-01, 2.27870881e-01, 3.86334924e-01, 1.37604137e-01,
       4.60639894e-01, 7.65081907e-01, 1.08444018e-01, 4.24185811e-01,
       5.66405914e-01, 4.36918732e-01, 7.20734259e-01, 4.37128306e-01,
       2.71752559e-01, 4.49869949e-01, 2.99132894e-01, 3.89023165e-01,
       2.60079300e-01, 4.30889682e-01, 4.18140683e-01, 5.96374684e-01,
       5.78634556e-01, 5.74661745e-01, 2.74328894e-01, 5.78246062e-01,
       2.91804849e-01, 9.62029142e-01, 3.37707439e-01, 2.15917786e-01,
       6.61606531e-01, 5.77729823e-01, 6.21707233e-01, 7.01052517e-01,
       7.83877308e-01, 1.84130460e-01, 6.58014057e-01, 5.07819361e-01])]","[array([0.61888626, 0.19745038, 0.17861654, 0.29310873, 0.29685101,
       0.22112716, 0.27353074, 0.20479373, 0.28126894, 0.34137203,
       0.21636803, 0.27733347, 0.31928391, 0.28538706, 0.30908214,
       0.2979368 , 0.24170597, 0.28397313, 0.27406747, 0.26763183,
       0.2281444 , 0.25022509, 0.28885717, 0.30015281, 0.30748162,
       0.29886228, 0.2683963 , 0.33154739, 0.28685704, 0.34636875,
       0.28113139, 0.23057211, 0.33348448, 0.29689438, 0.34925971,
       0.32552921, 0.3271735 , 0.23589239, 0.32142477, 0.28863064])]",8.143892613006756
157,PredictiveDecorrBSS,700,0.25,21.604698475005467,"[array([21.89413929, 22.42741109, 20.250162  , 23.7646124 , 20.58488841])]",30,"[array([6.59721284e+00, 3.82410797e-01, 7.70391005e-02, 1.50996094e-03,
       4.33532142e-02, 1.75043168e-02, 3.30841797e-02, 3.31093067e-02,
       3.01986992e-02, 3.00156847e-03, 8.59336702e-02, 2.47866439e-02,
       3.75992412e-02, 5.53111194e-02, 6.98751665e-02, 3.34698230e-02,
       1.15572476e-01, 1.02768846e-01, 2.77064729e-02, 5.86856259e-02,
       4.58935516e-02, 1.25900299e-01, 6.38019076e-02, 5.18130970e-02,
       4.37323347e-02, 8.22748457e-02, 1.11096732e-01, 5.75540683e-02,
       2.25997804e-02, 6.93449828e-02, 5.67117908e-02, 2.33256276e-02,
       4.63801604e-02, 3.50148290e-02, 5.23158597e-03, 5.78563257e-02,
       3.49114920e-02, 7.89908242e-02, 2.26678853e-02, 3.20078216e-02])]","[array([1.06735400e+10, 9.44948117e+01, 5.58692773e+00, 5.79630984e-01,
       1.29424082e+00, 4.92476315e-01, 3.72307187e-01, 6.25840463e-01,
       1.58373095e-01, 1.04358665e-01, 8.88110831e-01, 2.07625193e-01,
       3.46918484e-01, 1.05369467e+00, 4.31441266e-01, 2.83873330e-01,
       1.04136800e+00, 2.02795478e+00, 1.92476421e-01, 6.22735000e-01,
       2.63622727e-01, 1.25011523e+00, 8.28218935e-01, 5.65121073e-01,
       6.11677390e-01, 7.38479303e-01, 1.16961350e+00, 4.32221906e-01,
       1.30375450e-01, 7.32807261e-01, 6.02903460e-01, 1.38748331e-01,
       9.39134272e-01, 2.40564796e-01, 2.35152866e-01, 3.64186471e-01,
       2.95811290e-01, 7.28510381e-01, 1.78587903e-01, 4.01909906e-01])]","[array([0.74646518, 0.30306013, 0.2677693 , 0.17163117, 0.28581741,
       0.23584825, 0.21418367, 0.28363077, 0.21882249, 0.16957407,
       0.32396108, 0.21963547, 0.27045827, 0.32942622, 0.29701959,
       0.24555729, 0.41421836, 0.38829387, 0.24017692, 0.31942966,
       0.28054706, 0.41029715, 0.356303  , 0.31965294, 0.30050979,
       0.34675306, 0.38390644, 0.29450003, 0.20275644, 0.33933834,
       0.29836981, 0.21378501, 0.29467837, 0.24567787, 0.21929048,
       0.28314621, 0.26770862, 0.34556603, 0.23929463, 0.26939401])]",8.070564810012002
158,PredictiveDecorrBSS,800,0.25,22.24184282562738,"[array([23.56889009, 21.40271987, 21.98470755, 21.60909653, 23.03974536])]",30,"[array([1.37594434, 0.08982414, 0.00204367, 0.07420869, 0.02884939,
       0.02166498, 0.03449948, 0.08762045, 0.04247984, 0.02853965,
       0.02160844, 0.03231518, 0.05309501, 0.01821606, 0.05671809,
       0.07177733, 0.05055071, 0.01755458, 0.03552282, 0.038745  ,
       0.0098211 , 0.11225251, 0.03309646, 0.03626715, 0.02837781,
       0.03893347, 0.10589114, 0.08593577, 0.03593473, 0.03264101,
       0.00492437, 0.02979666, 0.08535065, 0.00610385, 0.0395034 ,
       0.05433329, 0.05142601, 0.07444887, 0.08895226, 0.06107596])]","[array([2.15783199e+04, 8.94486560e+01, 4.54933145e-01, 8.04459520e-01,
       2.67279105e-01, 2.12946716e-01, 2.50886049e-01, 6.02846638e-01,
       2.88490897e-01, 5.85289642e-01, 1.49102060e-01, 3.03151304e-01,
       8.40410527e-01, 2.11339174e-01, 4.38852655e-01, 5.78147392e-01,
       3.83679146e-01, 1.20749057e-01, 4.50466606e-01, 2.74141981e-01,
       1.94034721e-01, 1.36518191e+00, 2.59736376e-01, 3.96616281e-01,
       2.91791638e-01, 6.66855250e-01, 1.51768025e+00, 5.96257244e-01,
       4.16612284e-01, 3.73788127e-01, 6.80811525e-02, 2.26949129e-01,
       8.31734741e-01, 1.01914437e-01, 3.68927376e-01, 4.23831883e-01,
       3.16828785e-01, 1.00595415e+00, 7.24309405e-01, 4.56358843e-01])]","[array([0.40498413, 0.33734217, 0.22088097, 0.29948315, 0.26273028,
       0.22216343, 0.25992319, 0.34438036, 0.26565244, 0.26016369,
       0.21786202, 0.27364996, 0.3226645 , 0.25641024, 0.2774729 ,
       0.30739101, 0.28733289, 0.21343153, 0.30282652, 0.26448827,
       0.24301142, 0.40743759, 0.26474357, 0.27024676, 0.27762198,
       0.33348074, 0.40315088, 0.3306035 , 0.29035133, 0.29501844,
       0.17629513, 0.28030008, 0.34797596, 0.17734283, 0.26624258,
       0.31127064, 0.27365767, 0.36640237, 0.34615745, 0.29871885])]",8.217201419000048
159,PredictiveDecorrBSS,900,0.25,22.415641678075335,"[array([20.21352086, 26.46936527, 22.84205482, 21.79597833, 22.93809112])]",30,"[array([0.8121252 , 0.34725829, 0.19214323, 0.01822422, 0.00495165,
       0.03013517, 0.01854384, 0.06243997, 0.00097309, 0.02767324,
       0.0529266 , 0.02149104, 0.04489128, 0.06193813, 0.07941082,
       0.04472241, 0.0380619 , 0.08785904, 0.04217426, 0.02385106,
       0.07733846, 0.02671449, 0.01669301, 0.04641704, 0.02714384,
       0.04138139, 0.08314921, 0.07882782, 0.08306404, 0.06589565,
       0.02702495, 0.05114427, 0.08250251, 0.02170095, 0.01835356,
       0.09016801, 0.02558956, 0.08457238, 0.09633466, 0.02960417])]","[array([9.31588232e+02, 3.26230896e+01, 4.87406184e+01, 2.53746512e+00,
       1.04223932e-01, 3.85215115e-01, 4.69023081e-01, 9.44974228e-01,
       8.59173594e-02, 2.15377367e-01, 5.29435255e-01, 1.25177144e-01,
       3.06944804e-01, 1.00963036e+00, 7.07221020e-01, 3.17324845e-01,
       4.03664445e-01, 6.52231175e-01, 1.98638336e-01, 4.52373364e-01,
       9.89576580e-01, 1.75719480e-01, 1.39277870e-01, 5.40939879e-01,
       1.42270150e-01, 6.63499054e-01, 6.00349066e-01, 7.72487445e-01,
       5.06999065e-01, 6.32762543e-01, 2.18294123e-01, 3.72663442e-01,
       9.18764656e-01, 2.05752762e-01, 2.30147322e-01, 1.01916709e+00,
       3.05593966e-01, 1.15540047e+00, 1.18460640e+00, 1.69261619e-01])]","[array([0.4868129 , 0.2327256 , 0.34288916, 0.29716304, 0.15045511,
       0.27164741, 0.28990616, 0.32819257, 0.17441591, 0.2438684 ,
       0.30184713, 0.20449614, 0.26355433, 0.3500823 , 0.33911628,
       0.27509377, 0.26526877, 0.33114255, 0.22403547, 0.27755783,
       0.35159778, 0.24371985, 0.21136841, 0.28807395, 0.22942833,
       0.32293821, 0.32711158, 0.34669717, 0.33575229, 0.32214622,
       0.23493342, 0.28471889, 0.378035  , 0.2407456 , 0.23615622,
       0.33873156, 0.27340421, 0.36158713, 0.37400391, 0.24181889])]",8.109581083990633
160,PredictiveDecorrBSS,1000,0.25,22.883327994039234,"[array([24.03715761, 22.63501154, 24.12218069, 23.56716049, 20.92068224])]",30,"[array([7.60744168, 0.04119426, 0.01576543, 0.03495717, 0.04497927,
       0.09358079, 0.07467643, 0.07558138, 0.03587284, 0.0337188 ,
       0.07514372, 0.02831903, 0.05551329, 0.12580626, 0.01869555,
       0.06839363, 0.06759332, 0.03570083, 0.02889416, 0.0612596 ,
       0.09780915, 0.02662746, 0.06501289, 0.07607188, 0.0090595 ,
       0.06544677, 0.04534173, 0.09309038, 0.02942026, 0.0206489 ,
       0.03403264, 0.04116002, 0.05993863, 0.0566506 , 0.07410358,
       0.0696369 , 0.01362921, 0.02773583, 0.0516385 , 0.03446959])]","[array([2.23566000e+12, 2.05948070e+00, 9.21034606e-01, 3.80311495e-01,
       6.80255993e-01, 7.66867514e-01, 6.48178736e-01, 5.10461900e-01,
       3.18020907e-01, 3.56751034e-01, 6.95522199e-01, 1.36639718e-01,
       3.00560013e-01, 1.09484902e+00, 1.99024071e-01, 7.99084142e-01,
       9.62889147e-01, 2.58938784e-01, 2.55146675e-01, 1.02726654e+00,
       7.85287738e-01, 2.35749948e-01, 5.29367490e-01, 1.00629591e+00,
       4.30077341e-01, 5.42352375e-01, 7.77075747e-01, 1.33497191e+00,
       1.53308118e-01, 1.36142454e-01, 2.96953587e-01, 3.32444087e-01,
       4.95863017e-01, 4.60442926e-01, 6.14256458e-01, 1.06412563e+00,
       4.27572670e-01, 2.27878459e-01, 3.82514487e-01, 2.76378900e-01])]","[array([1.31008364, 0.25098576, 0.13894855, 0.25032483, 0.31233636,
       0.33796466, 0.30906541, 0.30903535, 0.27298837, 0.25814328,
       0.34740206, 0.21810254, 0.27605715, 0.38435375, 0.2262902 ,
       0.3519141 , 0.34630314, 0.26371745, 0.2446045 , 0.34500087,
       0.35177287, 0.24718145, 0.31320461, 0.35975856, 0.26011763,
       0.31987194, 0.306002  , 0.4091778 , 0.22697687, 0.21747146,
       0.26385274, 0.28020075, 0.30425226, 0.28649639, 0.32236123,
       0.34314644, 0.25970734, 0.25394823, 0.29277538, 0.274869  ])]",8.10749687597854
161,PredictiveDecorrBSS,1100,0.25,22.128686295290343,"[array([24.02626323, 24.04660058, 19.64796163, 22.76761456, 21.78144543])]",30,"[array([0.04369324, 0.00893749, 0.00700841, 0.01150284, 0.03189698,
       0.0159586 , 0.08403638, 0.06043907, 0.07137506, 0.07290568,
       0.03503565, 0.04343332, 0.03366307, 0.02028679, 0.06804625,
       0.05998466, 0.09263429, 0.08673406, 0.04461495, 0.05337855,
       0.00792695, 0.08278962, 0.0448848 , 0.01779502, 0.04378659,
       0.08017426, 0.12888166, 0.06034504, 0.02370995, 0.10050064,
       0.10666089, 0.03922693, 0.05480771, 0.06043211, 0.09954059,
       0.02920885, 0.01382874, 0.05081541, 0.04504536, 0.03759667])]","[array([1.61297088e+02, 6.37764349e-01, 2.60760965e-01, 4.09836716e-01,
       7.32881603e-01, 1.51872316e-01, 6.52661118e-01, 7.18842867e-01,
       5.67544937e-01, 4.54726786e-01, 5.60388793e-01, 4.60161489e-01,
       2.04435067e-01, 2.03068520e-01, 4.87930783e-01, 5.94647376e-01,
       7.61174355e-01, 8.05560053e-01, 3.52960970e-01, 5.94506956e-01,
       1.35630882e-01, 5.01217965e-01, 4.14224079e-01, 2.11008703e-01,
       2.62500684e-01, 5.71464141e-01, 2.13718947e+00, 6.28296233e-01,
       4.10896240e-01, 1.60828679e+00, 1.33528416e+00, 3.67347799e-01,
       3.32303315e-01, 4.04861530e-01, 1.29817863e+00, 3.38343658e-01,
       2.54044510e-01, 5.91233280e-01, 3.86951301e-01, 2.84353353e-01])]","[array([0.80711358, 0.11858504, 0.17085391, 0.22140149, 0.26635078,
       0.21529445, 0.33976895, 0.3234508 , 0.31426445, 0.30301631,
       0.30089031, 0.29542147, 0.22270937, 0.22683454, 0.29258447,
       0.31634938, 0.34938327, 0.35331703, 0.26268288, 0.34297849,
       0.19781782, 0.32261867, 0.30654618, 0.23015084, 0.26466885,
       0.35201798, 0.42182305, 0.32073965, 0.29357823, 0.39764479,
       0.38702906, 0.27587225, 0.2797271 , 0.29856588, 0.35312591,
       0.26529691, 0.2594962 , 0.31670722, 0.29013393, 0.24889636])]",8.071404784976039
162,PredictiveDecorrBSS,1200,0.25,22.87445377414723,"[array([22.60087514, 24.18642616, 22.573301  , 22.0137826 , 23.32050036])]",30,"[array([0.81804133, 0.03844264, 0.10043073, 0.05892811, 0.06526944,
       0.02486457, 0.08267013, 0.09426587, 0.03423684, 0.00920854,
       0.06587379, 0.04356035, 0.04457971, 0.01924864, 0.0354142 ,
       0.06080089, 0.02673167, 0.07638279, 0.11882992, 0.04534803,
       0.03220704, 0.03645665, 0.02568112, 0.09799604, 0.05948398,
       0.0568165 , 0.0493926 , 0.04077404, 0.04135753, 0.04748888,
       0.04228427, 0.04514772, 0.05418162, 0.01513709, 0.08461068,
       0.02755825, 0.09074155, 0.03478489, 0.04519243, 0.05581141])]","[array([4.00472756e+02, 2.42935610e-01, 1.04037219e+00, 1.59031258e+00,
       7.69259717e-01, 2.68805457e-01, 8.48642573e-01, 8.54171256e-01,
       3.03728876e-01, 2.94587121e-01, 5.73931036e-01, 4.48450242e-01,
       4.07155905e-01, 2.93089989e-01, 2.45760801e-01, 3.68405071e-01,
       1.71769686e-01, 1.31316403e+00, 1.69332017e+00, 2.77440926e-01,
       3.04327359e-01, 2.99008974e-01, 1.74458926e-01, 8.06134372e-01,
       3.58215921e-01, 3.00347621e-01, 4.11235312e-01, 2.75238420e-01,
       1.94420482e-01, 4.26305050e-01, 4.14605045e-01, 6.56892857e-01,
       5.40310504e-01, 2.12445954e-01, 6.90044947e-01, 1.85112315e-01,
       9.65329147e-01, 3.74134934e-01, 4.84714400e-01, 7.23403556e-01])]","[array([0.66507565, 0.23884852, 0.36384108, 0.37385691, 0.33444892,
       0.23761807, 0.33014219, 0.34630219, 0.24506464, 0.25519218,
       0.3102532 , 0.30033633, 0.28654501, 0.25233011, 0.25679433,
       0.29699567, 0.2338016 , 0.39245893, 0.40850617, 0.26774353,
       0.26614634, 0.27509158, 0.23325934, 0.36115562, 0.28700997,
       0.29073938, 0.30245629, 0.25380512, 0.23383695, 0.2871585 ,
       0.27218564, 0.31663724, 0.29963273, 0.22827778, 0.34684335,
       0.21724888, 0.34890321, 0.27466305, 0.29925593, 0.31633382])]",8.157107302977238
163,PredictiveDecorrBSS,1300,0.25,22.467124977151116,"[array([22.70022222, 22.51731532, 22.19301291, 22.68519616, 22.26620066])]",30,"[array([3.66831761e+00, 5.84409681e-01, 7.21072135e-01, 2.90053591e-01,
       1.02933684e-03, 1.34544479e-02, 5.04288481e-02, 4.85785425e-02,
       4.77363728e-02, 8.53794968e-02, 2.40189044e-02, 4.09215125e-02,
       4.17268220e-02, 5.97895933e-02, 9.91735652e-02, 3.32300320e-02,
       3.63510810e-02, 7.27197163e-02, 4.86184242e-02, 6.02101290e-02,
       5.87629304e-02, 7.52176377e-02, 5.68062410e-02, 6.08743808e-02,
       2.29969437e-02, 9.15650353e-02, 3.54568880e-02, 4.87427617e-02,
       1.11067242e-01, 4.08473404e-02, 2.15146533e-02, 5.45955154e-02,
       5.60372671e-02, 2.97626067e-02, 5.95041823e-02, 4.96773310e-02,
       5.17134202e-02, 8.49259924e-02, 3.49687277e-02, 9.89846348e-02])]","[array([4.26816429e+07, 1.46032726e+02, 3.89061530e+02, 3.84170906e+01,
       3.23026666e+00, 4.38089714e-01, 1.24106453e+00, 5.35572460e-01,
       3.62919541e-01, 1.20234554e+00, 3.16753955e-01, 1.94459084e-01,
       2.47112137e-01, 5.42585581e-01, 1.00447066e+00, 2.42810630e-01,
       2.71174724e-01, 5.09660500e-01, 3.66622957e-01, 8.31194472e-01,
       5.46838344e-01, 7.91889030e-01, 7.69548149e-01, 4.01079058e-01,
       1.70481420e-01, 1.15090773e+00, 4.12852291e-01, 5.30988044e-01,
       9.53680963e-01, 3.95288720e-01, 1.72609979e-01, 4.97732678e-01,
       1.03147570e+00, 2.69749528e-01, 8.67846173e-01, 4.06944684e-01,
       4.15897883e-01, 5.96186485e-01, 2.34546663e-01, 1.26719203e+00])]","[array([0.75841839, 0.26796014, 0.23585628, 0.29485584, 0.32251495,
       0.24193289, 0.32303678, 0.28359649, 0.26726934, 0.36913544,
       0.2604644 , 0.25521726, 0.26343068, 0.28028011, 0.37017454,
       0.25426466, 0.26162054, 0.31920465, 0.29357346, 0.33132625,
       0.32101797, 0.3390807 , 0.31443182, 0.30839974, 0.22259802,
       0.37850188, 0.27933071, 0.30927545, 0.38794071, 0.28014111,
       0.21954084, 0.30227108, 0.38558803, 0.25760606, 0.32182522,
       0.31477931, 0.28121839, 0.36342041, 0.22609665, 0.38071517])]",7.964975894021336
164,PredictiveDecorrBSS,1400,0.25,20.624083801305375,"[array([20.80080156, 22.83620143, 22.70295144, 19.96412394, 18.42469352])]",30,"[array([0.1493237 , 0.12379587, 0.13142078, 0.01766642, 0.01456191,
       0.02153488, 0.0128286 , 0.03344148, 0.06060944, 0.05806619,
       0.08888353, 0.01751983, 0.04126268, 0.05798354, 0.08508756,
       0.05999258, 0.07064064, 0.0442023 , 0.09472666, 0.0315811 ,
       0.03895394, 0.06455725, 0.05027189, 0.07689998, 0.03009013,
       0.06477023, 0.02477175, 0.0596882 , 0.0766371 , 0.02228486,
       0.02360279, 0.01193873, 0.02783906, 0.02415174, 0.06927544,
       0.02051093, 0.02991042, 0.08068353, 0.04667207, 0.04153965])]","[array([1.33288040e+02, 1.01212661e+01, 1.45924301e+01, 4.62142924e-01,
       1.30527299e+00, 6.27172009e-01, 4.13676655e-01, 1.65431436e+00,
       7.95668836e-01, 3.74939360e-01, 7.30744738e-01, 6.23044072e-01,
       4.22608131e-01, 6.32703764e-01, 1.19470571e+00, 5.90029208e-01,
       1.34677430e+00, 2.45585070e-01, 7.53583611e-01, 2.55210168e-01,
       4.68031903e-01, 8.05763840e-01, 5.89516476e-01, 1.04308496e+00,
       3.17128250e-01, 6.90545468e-01, 2.36210653e-01, 4.67473287e-01,
       1.25200047e+00, 1.71083231e-01, 1.30543246e-01, 1.10342465e-01,
       1.94116792e-01, 2.16511852e-01, 5.74816871e-01, 2.45262317e-01,
       1.84556804e-01, 1.03060797e+00, 3.68986325e-01, 9.74338363e-01])]","[array([0.60444453, 0.20761891, 0.23304855, 0.1379601 , 0.25950962,
       0.25152716, 0.22289212, 0.34321794, 0.28877103, 0.29311208,
       0.32941424, 0.2856935 , 0.29647989, 0.29408615, 0.35690835,
       0.30059017, 0.36560171, 0.28638955, 0.34260243, 0.25855055,
       0.29266556, 0.33506986, 0.30660852, 0.35488249, 0.27015011,
       0.31633404, 0.23897006, 0.29250647, 0.38178048, 0.23043345,
       0.21046487, 0.1963946 , 0.239896  , 0.25135339, 0.30973046,
       0.23414014, 0.24220177, 0.36469643, 0.2963326 , 0.31312335])]",7.999749322014395
165,PredictiveDecorrBSS,1500,0.25,23.36323935160938,"[array([24.58506821, 25.92717011, 21.56334913, 23.0695103 , 22.89530082])]",30,"[array([0.05259382, 0.12544204, 0.03619606, 0.00054147, 0.04560121,
       0.05665901, 0.03144028, 0.03962186, 0.0248235 , 0.04934398,
       0.01082512, 0.02570561, 0.04028009, 0.05172048, 0.09288573,
       0.06927174, 0.01385904, 0.03328109, 0.03334423, 0.07898999,
       0.06021725, 0.03407841, 0.03737764, 0.04567394, 0.03742966,
       0.04825833, 0.06189932, 0.05506756, 0.02134886, 0.00508732,
       0.05420808, 0.06759794, 0.07966261, 0.11111448, 0.07641619,
       0.05999086, 0.0501777 , 0.04001676, 0.02716235, 0.04048025])]","[array([8.92879753e+01, 6.03727118e+00, 9.70953731e-01, 2.87587533e-01,
       6.18462362e-01, 8.52461805e-01, 4.00945436e-01, 5.76031285e-01,
       2.40190158e-01, 7.34556707e-01, 8.66056788e-02, 1.20686338e-01,
       3.29452706e-01, 4.53577230e-01, 6.49905730e-01, 9.36398887e-01,
       2.76537384e-01, 6.13974342e-01, 5.92104356e-01, 8.90029883e-01,
       6.00075709e-01, 4.81598380e-01, 3.75518529e-01, 3.36825733e-01,
       7.38441417e-01, 2.77560654e-01, 8.31889800e-01, 5.89566297e-01,
       4.41896394e-01, 1.23956770e-01, 4.71547193e-01, 4.67406566e-01,
       8.12939987e-01, 1.08066809e+00, 7.64599528e-01, 7.68983002e-01,
       3.65885109e-01, 4.19181091e-01, 2.85702323e-01, 4.16947825e-01])]","[array([0.62358613, 0.23787651, 0.20376266, 0.2064124 , 0.28657136,
       0.34162919, 0.27852182, 0.29878901, 0.22419404, 0.29660033,
       0.1844345 , 0.23191725, 0.27083633, 0.27918685, 0.36767159,
       0.35759794, 0.23735495, 0.28290578, 0.29888956, 0.35604756,
       0.34354381, 0.28812646, 0.28829098, 0.2822687 , 0.31198934,
       0.28057309, 0.33176067, 0.30146748, 0.2564489 , 0.19809252,
       0.28790938, 0.32112359, 0.3606596 , 0.37432056, 0.3147937 ,
       0.29575667, 0.29778107, 0.29716945, 0.25169089, 0.30555808])]",7.9676038949983194
