,Model,seed,rho,SINR,SNR,SNRinp,actual_error,theoretical_bounds,off_diagonal_norms,execution_time
145,PredictiveDecorrBSS,2500,0.2,22.057320151051435,"[array([23.33334122, 23.84672585, 19.96832656, 22.02802185, 22.18620464])]",30,"[array([1.00000000e-16, 8.92791134e-01, 3.06204988e-02, 1.02812808e-03,
       2.84810800e-02, 5.14274689e-02, 5.17953858e-03, 3.65696450e-02,
       1.06724776e-02, 5.66693054e-02, 3.76277620e-02, 3.11022636e-02,
       2.75651251e-02, 2.99927929e-02, 4.19130197e-02, 5.45959182e-02,
       3.33269993e-02, 5.07586469e-02, 2.21696086e-02, 7.37900316e-02,
       6.10118256e-02, 5.56763497e-03, 1.78756031e-02, 2.07830076e-02,
       1.26430885e-02, 4.19110770e-03, 8.07523335e-02, 1.41994462e-02,
       6.03675168e-02, 4.77970257e-03, 6.16136377e-02, 1.78385591e-03,
       6.79496180e-02, 2.58665230e-03, 7.99662600e-02, 4.19208867e-02,
       3.88126609e-02, 1.90268648e-02, 3.95472728e-02, 2.37523532e-04])]","[array([1.00000000e-16, 4.21214188e+02, 2.72838442e+00, 7.68894579e-01,
       2.35129903e-01, 4.34075811e-01, 6.52081392e-02, 3.86457905e-01,
       5.22025756e-02, 6.54219376e-01, 3.11696515e-01, 1.70383856e-01,
       5.45721292e-01, 2.33726766e-01, 4.17432482e-01, 3.30677254e-01,
       2.16819034e-01, 4.28518304e-01, 2.54861887e-01, 7.63880368e-01,
       4.03179863e-01, 7.37719515e-02, 2.10955168e-01, 2.11982679e-01,
       1.63055441e-01, 5.53564337e-02, 1.14617237e+00, 1.05788689e-01,
       3.72177140e-01, 1.66261293e-01, 6.05042293e-01, 1.95600902e-02,
       5.68018095e-01, 4.16009598e-02, 1.49431640e+00, 2.49301984e-01,
       5.78827933e-01, 2.64105091e-01, 3.33189390e-01, 1.27092451e-01])]","[array([0.        , 0.26148748, 0.3084068 , 0.25571898, 0.23479285,
       0.26850788, 0.16660793, 0.24979879, 0.17250817, 0.31728494,
       0.24634999, 0.22262523, 0.30724804, 0.25578083, 0.29161087,
       0.27799231, 0.25683661, 0.29470176, 0.23714253, 0.32327012,
       0.28619492, 0.17081565, 0.23754904, 0.22110423, 0.20516448,
       0.17586369, 0.35117472, 0.21609359, 0.30037556, 0.20559289,
       0.31732758, 0.12870572, 0.30986568, 0.14746253, 0.37955886,
       0.27109921, 0.31136149, 0.24102685, 0.29999103, 0.21177696])]",7.596924200013746
146,PredictiveDecorrBSS,2600,0.2,22.190174673072704,"[array([22.36996592, 22.70107516, 23.11798652, 24.29029743, 19.80706891])]",30,"[array([1.00000000e-16, 2.44624397e-01, 3.98729657e-01, 7.49977735e-02,
       2.15622817e-03, 3.09465046e-02, 3.99747195e-02, 2.46199969e-02,
       4.47544855e-02, 5.42565553e-02, 1.32340347e-02, 3.86348350e-02,
       2.08520721e-02, 4.24559170e-02, 3.90570013e-02, 4.06087049e-02,
       3.18062980e-02, 2.83539122e-02, 3.45059073e-02, 7.42103766e-03,
       1.92124867e-02, 4.80529235e-02, 2.75654919e-02, 2.37343939e-03,
       2.08736802e-02, 6.91169880e-02, 1.07470576e-02, 3.51841276e-02,
       4.04557076e-02, 2.75701901e-02, 1.19432439e-02, 2.08547569e-02,
       1.76247431e-02, 7.73954865e-03, 3.30333425e-02, 2.30411161e-02,
       1.24669524e-02, 3.52934003e-02, 1.84235397e-02, 9.66027077e-03])]","[array([1.00000000e-16, 3.55181010e+01, 2.88405627e+02, 2.39716066e+00,
       6.91306050e+00, 4.03470471e-01, 3.82021015e-01, 1.76280560e-01,
       5.49794379e-01, 3.60225754e-01, 1.13862842e-01, 2.22617095e-01,
       1.53026254e-01, 3.85779261e-01, 4.01085364e-01, 2.70098890e-01,
       4.25926493e-01, 1.61307556e-01, 2.17549483e-01, 5.20237135e-02,
       2.36850744e-01, 5.64834954e-01, 2.75015353e-01, 1.63177632e-01,
       1.27045375e-01, 8.36218683e-01, 1.23201290e-01, 2.36239271e-01,
       2.56757155e-01, 2.47410148e-01, 9.89809846e-02, 2.58891243e-01,
       2.32953140e-01, 7.56812416e-02, 2.16323193e-01, 1.17891397e-01,
       1.10709491e-01, 4.17010075e-01, 1.16236133e-01, 1.02694474e-01])]","[array([0.        , 0.2871553 , 0.32272772, 0.22075493, 0.2734426 ,
       0.24556062, 0.28664155, 0.23568822, 0.30532163, 0.30596756,
       0.20923641, 0.25487007, 0.2064548 , 0.28199765, 0.29208259,
       0.28133358, 0.27766827, 0.23204205, 0.24474744, 0.17929808,
       0.25186679, 0.34240736, 0.25396236, 0.23456734, 0.20313052,
       0.36019978, 0.21097158, 0.26812845, 0.26342633, 0.26065308,
       0.20632307, 0.27072281, 0.23402734, 0.16863152, 0.24717674,
       0.21805546, 0.20218543, 0.27270622, 0.20162499, 0.18838013])]",7.576543644012418
147,PredictiveDecorrBSS,2700,0.2,19.22449177603976,"[array([18.6182067 , 25.27801947, 24.4838705 , 24.64763221, 14.42618034])]",30,"[array([1.00000000e-16, 2.11777006e-01, 6.25771315e-02, 2.44347539e-02,
       5.61673844e-02, 5.35909739e-04, 1.56563614e-02, 2.71297187e-02,
       1.66930393e-03, 1.62090075e-04, 2.96775338e-02, 9.49959551e-03,
       3.11523101e-02, 1.11091319e-02, 1.54507460e-02, 2.45479470e-02,
       5.66553324e-03, 4.89512235e-03, 1.69339077e-02, 6.88451721e-02,
       2.45981467e-02, 3.74863838e-03, 6.10726493e-02, 6.34733809e-02,
       1.60816573e-02, 1.51681044e-03, 1.38798884e-02, 8.57229238e-03,
       2.16017124e-02, 1.43063742e-03, 6.31553636e-03, 2.97782824e-02,
       8.40774439e-03, 1.55401746e-02, 4.24344924e-03, 2.60281459e-02,
       7.82292825e-03, 5.09267185e-02, 5.86989631e-03, 9.78653063e-03])]","[array([1.00000000e-16, 2.01362450e+01, 1.79253741e+00, 5.72455798e-01,
       2.16615207e+00, 7.50685416e-01, 8.94016046e-01, 7.62992060e-01,
       6.56392437e-01, 2.47322365e-01, 1.00944226e+00, 2.87416623e-01,
       6.68273171e-01, 3.66798678e-01, 2.94508658e-01, 5.96346098e-01,
       1.72616277e-01, 9.60671347e-02, 3.68604893e-01, 8.90833385e-01,
       1.92377238e-01, 2.95024920e-02, 1.09780486e+00, 9.21429448e-01,
       1.54229600e-01, 2.56362975e-01, 1.78307288e-01, 1.37498812e-01,
       2.37990747e-01, 1.54315841e-01, 1.23539122e-01, 3.81823000e-01,
       4.53972191e-02, 3.49643190e-01, 1.54619977e-01, 1.63089493e-01,
       1.04266990e-01, 6.37220172e-01, 5.66406433e-02, 2.68511744e-01])]","[array([0.        , 0.25443611, 0.18927732, 0.16024294, 0.2308112 ,
       0.19201202, 0.23370069, 0.23277454, 0.19424893, 0.17502992,
       0.23950947, 0.19651632, 0.24813428, 0.19036462, 0.18801801,
       0.22975442, 0.16232121, 0.13428439, 0.20156266, 0.28422368,
       0.18977205, 0.1083858 , 0.32086586, 0.28929486, 0.18747306,
       0.19237797, 0.20023258, 0.19624839, 0.21978612, 0.19343449,
       0.19352976, 0.25757166, 0.14260911, 0.24172024, 0.18554862,
       0.22064857, 0.1866272 , 0.31504431, 0.15758913, 0.21965404])]",7.706269229995087
148,PredictiveDecorrBSS,2800,0.2,23.62657588375661,"[array([24.84165765, 24.76716443, 27.25265779, 21.50563056, 22.12179548])]",30,"[array([1.00000000e-16, 2.08215432e-01, 6.34156816e-02, 4.93209475e-02,
       1.11500914e-02, 4.41901419e-02, 3.99247100e-02, 1.40778027e-02,
       5.20847748e-02, 3.10782706e-02, 2.29659552e-02, 1.34691381e-02,
       4.23665633e-02, 2.52811735e-02, 2.94991382e-02, 3.88758421e-03,
       3.47755058e-02, 8.39699475e-03, 4.24593272e-02, 6.57054438e-02,
       2.94163102e-02, 4.23066443e-02, 2.46506722e-02, 9.89522201e-02,
       7.23594292e-03, 3.19014574e-02, 4.76896548e-02, 1.03769437e-02,
       4.15238987e-02, 3.17161345e-03, 2.72014390e-02, 1.37844218e-02,
       4.27575089e-02, 4.03877690e-02, 1.21028430e-02, 1.83719613e-02,
       7.89354681e-03, 4.55924294e-02, 4.32877462e-02, 2.89294452e-02])]","[array([1.00000000e-16, 1.20307140e+01, 4.71722719e+00, 6.93236043e-01,
       5.25348166e-01, 7.93607419e-01, 4.74677252e-01, 1.41322121e-01,
       3.41817752e-01, 3.68293428e-01, 2.50629832e-01, 7.51318565e-02,
       3.02979773e-01, 2.96650723e-01, 2.86584922e-01, 3.65803888e-01,
       6.36954312e-01, 1.13901871e-01, 2.82023404e-01, 4.84818261e-01,
       1.98941778e-01, 6.52860778e-01, 2.22651634e-01, 1.55036623e+00,
       9.00435586e-02, 2.97200949e-01, 5.27652892e-01, 7.06814401e-02,
       3.28666732e-01, 4.88550469e-02, 1.33982812e-01, 1.16595102e-01,
       2.21950623e-01, 3.47675241e-01, 1.70256854e-01, 1.31785607e-01,
       1.39169106e-01, 2.36349405e-01, 3.15390322e-01, 1.40645088e-01])]","[array([0.        , 0.2470915 , 0.2324008 , 0.18627191, 0.20641305,
       0.28357462, 0.26096995, 0.20073692, 0.28441138, 0.27053285,
       0.24882703, 0.19459083, 0.28433097, 0.28417361, 0.26764147,
       0.24297994, 0.29523518, 0.2035294 , 0.27945473, 0.32097953,
       0.24161627, 0.31989701, 0.24333548, 0.36589309, 0.19775506,
       0.28406631, 0.31453907, 0.18059675, 0.30007416, 0.18225523,
       0.23657173, 0.19630381, 0.23553694, 0.28856638, 0.20598859,
       0.22954585, 0.21056827, 0.25533008, 0.25960175, 0.22317062])]",7.6410893889842555
149,PredictiveDecorrBSS,2900,0.2,23.30795523494887,"[array([23.4498383 , 21.86564383, 24.52380739, 23.94562281, 23.22481164])]",30,"[array([1.00000000e-16, 1.74260395e-01, 2.69764694e-04, 3.92142377e-03,
       7.29362943e-02, 1.92363050e-02, 2.54526757e-02, 5.04690108e-02,
       2.29870277e-02, 1.63899126e-02, 2.27202486e-02, 3.39702840e-03,
       2.43675311e-02, 1.38019676e-02, 4.34300385e-02, 1.66025624e-02,
       1.16898134e-02, 4.21872268e-02, 1.30307538e-02, 4.54005910e-03,
       5.08884474e-02, 3.57258547e-02, 2.99264894e-02, 3.26274013e-02,
       6.11653080e-02, 2.95014982e-02, 2.68755486e-02, 9.46898257e-03,
       1.74621022e-02, 2.03312316e-02, 4.64669794e-02, 2.84741048e-02,
       3.07919212e-02, 2.21748507e-02, 2.03333861e-02, 6.68997778e-02,
       4.16249419e-02, 6.11572101e-02, 1.69946071e-02, 4.71349414e-02])]","[array([1.00000000e-16, 1.20296641e+01, 5.15166500e-03, 1.28122530e-01,
       6.81011414e-01, 1.22353903e-01, 2.51254666e-01, 6.08169489e-01,
       1.91767028e-01, 1.89432034e-01, 3.49416746e-01, 1.52760316e-01,
       2.15852597e-01, 9.82731816e-02, 5.47542495e-01, 1.28858533e-01,
       1.40332889e-01, 3.59651403e-01, 3.24551579e-01, 3.07658502e-02,
       2.59879657e-01, 2.90918278e-01, 1.70486567e-01, 2.34916237e-01,
       8.70106708e-01, 1.79175520e-01, 1.82032359e-01, 8.71276561e-02,
       1.27937128e-01, 1.40840922e-01, 3.11729187e-01, 1.20007528e-01,
       1.63964487e-01, 3.16702162e-01, 1.87172830e-01, 6.14458496e-01,
       3.44057939e-01, 5.15264999e-01, 2.69161730e-01, 3.77713845e-01])]","[array([0.        , 0.24780782, 0.06840752, 0.19678392, 0.33941086,
       0.2016238 , 0.25092564, 0.31012853, 0.25456841, 0.23576954,
       0.26578734, 0.21269089, 0.22529483, 0.20675074, 0.30861833,
       0.22131161, 0.22540046, 0.27711476, 0.25133843, 0.15830772,
       0.27318979, 0.26596875, 0.23623508, 0.27563212, 0.34140507,
       0.22529997, 0.22986068, 0.20156822, 0.23356377, 0.22179219,
       0.30436079, 0.21949499, 0.24727764, 0.26271681, 0.23080201,
       0.33320232, 0.28838228, 0.32760931, 0.24755028, 0.30549862])]",7.794778278970625
150,PredictiveDecorrBSS,0,0.25,22.66781690339585,"[array([22.03723575, 22.97909516, 23.30092189, 23.54447084, 21.7668781 ])]",30,"[array([1.00000000e-16, 6.97373430e-02, 3.78515150e-02, 6.54828000e-02,
       3.70813237e-02, 3.14517981e-02, 2.12816143e-02, 3.11923616e-02,
       6.98200936e-02, 6.09496092e-02, 5.67596023e-02, 3.09144675e-02,
       8.09888479e-02, 1.12085674e-02, 4.36334738e-02, 6.07501642e-02,
       6.41010213e-02, 2.73943123e-02, 2.84664812e-02, 8.27246223e-02,
       3.68456741e-02, 2.29027443e-02, 5.44658775e-02, 1.51641874e-01,
       2.79779439e-02, 9.95886249e-02, 2.80364643e-02, 7.31660640e-02,
       9.81008975e-02, 6.26643793e-02, 7.32671154e-02, 5.42676006e-02,
       6.28132666e-02, 1.47592947e-01, 1.56666056e-02, 9.34172307e-02,
       1.94248711e-02, 9.35367544e-02, 4.99765793e-02, 9.50868293e-02])]","[array([1.00000000e-16, 9.57283930e-01, 5.18534155e-01, 5.54611884e-01,
       3.92733274e-01, 2.65410807e-01, 3.62042686e-01, 5.10794389e-01,
       4.31384136e-01, 5.26821913e-01, 4.79280253e-01, 3.40132734e-01,
       7.58153995e-01, 5.81828698e-01, 3.58887403e-01, 7.68399384e-01,
       5.33318034e-01, 1.22352242e-01, 2.64112691e-01, 1.07464263e+00,
       8.54766373e-01, 2.84607793e-01, 8.08862516e-01, 2.24773932e+00,
       1.64832284e-01, 8.88739366e-01, 1.91750544e-01, 1.12889926e+00,
       1.33871590e+00, 6.42238914e-01, 8.27919254e-01, 4.33398559e-01,
       9.51246347e-01, 1.31877038e+00, 6.29064286e-01, 5.87078357e-01,
       1.52395015e-01, 8.74725858e-01, 6.13480864e-01, 9.29301931e-01])]","[array([0.        , 0.29083376, 0.29039112, 0.29933154, 0.28899552,
       0.27246008, 0.25901049, 0.26500677, 0.30215892, 0.28997532,
       0.31894267, 0.27449285, 0.33191003, 0.28207134, 0.2630048 ,
       0.32791897, 0.32304199, 0.20224068, 0.23972823, 0.359856  ,
       0.31514212, 0.25848966, 0.34206472, 0.46327944, 0.2375856 ,
       0.34432692, 0.24057866, 0.34461483, 0.36952752, 0.31787116,
       0.33494641, 0.28624571, 0.34577664, 0.41258019, 0.26735333,
       0.33678097, 0.22621224, 0.33951968, 0.28701676, 0.35662735])]",7.69679505599197
151,PredictiveDecorrBSS,100,0.25,22.501421964047093,"[array([24.0697951 , 20.31386419, 21.23516783, 24.91584079, 23.83737218])]",30,"[array([1.00000000e-16, 1.00439208e-01, 9.82687292e-03, 1.14469220e-02,
       2.06126464e-02, 7.26653292e-02, 4.59742260e-02, 1.97051213e-02,
       3.41855299e-02, 5.06256110e-03, 5.25937998e-02, 4.93186059e-02,
       5.59296691e-02, 8.04492588e-02, 5.68643009e-02, 3.41655982e-02,
       1.33623838e-01, 6.75841081e-02, 9.69754311e-02, 2.59279486e-02,
       6.88778183e-02, 5.87611396e-02, 5.52931477e-02, 4.57989270e-02,
       8.14351769e-02, 4.70972418e-02, 1.07437363e-01, 6.58843335e-02,
       5.04856045e-02, 1.45826557e-03, 8.68112808e-02, 5.05614978e-02,
       5.29330031e-02, 4.21024368e-02, 6.08912317e-02, 7.83982609e-02,
       2.01801843e-02, 2.29531107e-02, 8.13856526e-02, 5.21507426e-02])]","[array([1.00000000e-16, 3.81066491e+00, 1.57549434e-01, 5.25098379e-01,
       2.02036788e-01, 6.43777531e-01, 7.83350628e-01, 4.50379150e-01,
       2.52775069e-01, 5.05851488e-01, 4.21627012e-01, 6.50289032e-01,
       6.23099394e-01, 5.11895921e-01, 5.85932029e-01, 3.33949980e-01,
       2.14310299e+00, 6.51704729e-01, 1.11946335e+00, 1.98417267e-01,
       4.92236727e-01, 3.50506468e-01, 4.57736237e-01, 3.27759328e-01,
       1.07794426e+00, 6.30794611e-01, 8.68838962e-01, 7.20767996e-01,
       3.24906768e-01, 3.00926119e-02, 8.20075169e-01, 5.75754181e-01,
       1.27384124e+00, 4.41075217e-01, 4.49055499e-01, 7.14619498e-01,
       1.39788145e-01, 1.99930101e-01, 5.77265300e-01, 3.90605035e-01])]","[array([0.        , 0.22186055, 0.19517535, 0.28749213, 0.22220334,
       0.32713188, 0.33172943, 0.2783864 , 0.25438164, 0.27585561,
       0.29468125, 0.31117914, 0.29820998, 0.31073256, 0.30974246,
       0.27545583, 0.43174083, 0.30418395, 0.35973853, 0.25458508,
       0.34068121, 0.29562305, 0.28540262, 0.29120222, 0.34675965,
       0.31421877, 0.35196157, 0.33569412, 0.2873633 , 0.14043871,
       0.34694776, 0.30379276, 0.33644033, 0.30541339, 0.30437675,
       0.33409553, 0.21651838, 0.23243672, 0.32812177, 0.27519271])]",7.846883275022265
152,PredictiveDecorrBSS,200,0.25,22.64486806876135,"[array([23.85956659, 20.47560817, 23.27527415, 22.37901797, 24.40881337])]",30,"[array([1.00000000e-16, 3.59107310e-02, 4.12214316e-02, 3.61616902e-02,
       3.64286511e-02, 6.26942547e-02, 1.45020655e-01, 1.17586360e-02,
       2.32521308e-02, 4.75875707e-02, 4.59939930e-02, 1.06348809e-01,
       3.34977168e-02, 5.29647216e-02, 4.91772648e-02, 2.73937033e-02,
       3.47565676e-03, 7.74203373e-02, 4.73851738e-03, 4.70678994e-02,
       1.06230259e-01, 1.81235601e-02, 8.54021627e-02, 2.59676588e-02,
       5.36957458e-02, 6.02384070e-02, 4.09799517e-02, 2.38553984e-02,
       6.64782780e-02, 4.33976501e-02, 4.19232614e-02, 4.55096526e-02,
       1.14124082e-01, 2.59605125e-02, 6.53586093e-02, 4.33258258e-02,
       7.06544515e-02, 7.14408644e-02, 7.90946407e-02, 2.63129077e-02])]","[array([1.00000000e-16, 1.58530189e+01, 3.92140473e-01, 4.78957545e-01,
       4.54782876e-01, 4.19753634e-01, 2.19460430e+00, 4.57871178e-01,
       2.84811668e-01, 3.64995518e-01, 4.74930100e-01, 1.54315771e+00,
       5.02686401e-01, 4.04542362e-01, 7.16303358e-01, 4.58262875e-01,
       3.83936702e-02, 1.26473318e+00, 1.38105040e-01, 1.07892110e+00,
       1.21840255e+00, 3.79348052e-01, 1.13506869e+00, 3.10499005e-01,
       4.46431841e-01, 7.93319882e-01, 5.50308199e-01, 1.97233156e-01,
       7.81513406e-01, 3.32819414e-01, 2.85386102e-01, 3.20669406e-01,
       1.37371631e+00, 2.50047630e-01, 6.61783280e-01, 2.43324593e-01,
       7.44212028e-01, 8.19793985e-01, 1.00755412e+00, 3.03958382e-01])]","[array([0.        , 0.30050591, 0.24242379, 0.29981461, 0.2800556 ,
       0.31163657, 0.43471499, 0.27756136, 0.25279449, 0.29556351,
       0.28701392, 0.36436441, 0.28905911, 0.30124824, 0.32535546,
       0.27359573, 0.16545055, 0.32513696, 0.21315408, 0.31952365,
       0.38224039, 0.26716439, 0.37124138, 0.28087718, 0.28217352,
       0.35391853, 0.30070606, 0.23652824, 0.33726217, 0.27428695,
       0.2741007 , 0.28155563, 0.38208787, 0.24217901, 0.30465306,
       0.27389176, 0.3223581 , 0.34656494, 0.36408508, 0.27315509])]",7.696793371986132
153,PredictiveDecorrBSS,300,0.25,23.64980027595202,"[array([23.78565816, 24.90509174, 22.24758642, 25.25914066, 22.82386673])]",30,"[array([1.00000000e-16, 1.62890573e-02, 2.51214808e-02, 3.21454891e-02,
       4.74363591e-02, 4.62194109e-02, 7.60787210e-02, 2.34643434e-02,
       4.93192532e-02, 3.62473592e-02, 1.83980190e-02, 4.72299432e-02,
       6.23804332e-02, 1.50725087e-01, 6.41665481e-02, 5.91345840e-02,
       9.76480937e-02, 7.38968634e-02, 8.54509777e-02, 1.16580965e-01,
       3.36491179e-02, 1.27328897e-02, 1.25335766e-01, 4.39148658e-02,
       3.22527215e-02, 6.92856477e-02, 5.15276559e-02, 5.52333124e-02,
       6.96342576e-02, 4.77275714e-02, 2.39705857e-02, 1.95775436e-02,
       2.96820890e-02, 1.24996398e-02, 6.45475521e-02, 7.82215140e-02,
       4.26096437e-02, 3.45433961e-02, 2.98126593e-02, 5.68058448e-02])]","[array([1.00000000e-16, 3.45968897e-01, 4.61523474e-01, 2.69343894e-01,
       6.16179670e-01, 3.36282891e-01, 1.17793405e+00, 2.02455088e-01,
       3.22327052e-01, 3.57636488e-01, 1.34454721e-01, 4.29358754e-01,
       8.20093133e-01, 2.09343997e+00, 9.42274192e-01, 6.78899461e-01,
       1.03337548e+00, 8.65156994e-01, 7.34453037e-01, 1.09034792e+00,
       2.17284542e-01, 1.66509803e-01, 1.41711889e+00, 3.22157147e-01,
       3.34742922e-01, 7.51413497e-01, 5.05433089e-01, 6.04853403e-01,
       9.73369267e-01, 8.18724010e-01, 1.52203357e-01, 2.17966462e-01,
       3.08833833e-01, 9.11483059e-02, 5.57180387e-01, 7.93772036e-01,
       3.28634987e-01, 4.43871446e-01, 1.59142578e-01, 7.04412796e-01])]","[array([0.        , 0.21309622, 0.27030645, 0.2639374 , 0.30935203,
       0.27497739, 0.36155254, 0.24146738, 0.29002402, 0.26099003,
       0.21261257, 0.28446168, 0.32279806, 0.41873627, 0.34595464,
       0.32637272, 0.37677129, 0.36033718, 0.34327834, 0.38014754,
       0.24334569, 0.22545739, 0.40959239, 0.26698614, 0.27971756,
       0.31957434, 0.30550884, 0.30257713, 0.34587084, 0.33097512,
       0.22458065, 0.23843815, 0.2555466 , 0.1918222 , 0.311347  ,
       0.3384739 , 0.26856948, 0.25932042, 0.22203152, 0.30173456])]",7.668388522986788
154,PredictiveDecorrBSS,400,0.25,23.357298211849226,"[array([25.55685884, 23.9544507 , 23.25633582, 24.2412269 , 21.0832888 ])]",30,"[array([1.00000000e-16, 7.60906253e-01, 3.28215986e+00, 3.60309905e+00,
       3.89831327e+00, 2.55994101e+00, 2.80963687e+00, 3.03469477e+00,
       2.74226224e+00, 2.19664094e+00, 1.33075559e+00, 1.11104077e+00,
       2.75852791e-01, 3.12427890e-02, 1.93238447e-02, 3.94579263e-02,
       2.77956845e-02, 2.82236703e-02, 9.77841514e-02, 7.09214875e-02,
       1.16571243e-01, 9.75355191e-03, 3.67686112e-02, 1.15617742e-01,
       7.16378057e-02, 4.79445375e-02, 5.18878632e-02, 1.08981611e-01,
       1.68774530e-02, 2.50006632e-02, 4.54081695e-02, 3.72849009e-02,
       3.31087189e-02, 2.18515940e-02, 2.79758359e-02, 5.45579910e-02,
       6.17505946e-02, 5.85004904e-02, 7.94059000e-02, 6.97468164e-02])]","[array([1.00000000e-16, 6.30209505e+02, 2.86976166e+06, 6.83440782e+06,
       1.86802137e+07, 2.45912852e+05, 5.09372049e+05, 1.00339458e+06,
       4.58957038e+05, 7.88744562e+04, 3.08366944e+03, 1.01202912e+03,
       5.36841993e+01, 3.90420679e+00, 1.27752748e+00, 8.60027886e-01,
       2.41952823e-01, 2.24057995e-01, 1.40283839e+00, 5.96591199e-01,
       1.20087507e+00, 2.40161668e-01, 1.71011200e-01, 1.02688397e+00,
       4.53289955e-01, 3.31045660e-01, 7.58239178e-01, 1.44668663e+00,
       4.53074561e-01, 3.16943023e-01, 3.73134819e-01, 2.34233927e-01,
       2.24086551e-01, 2.92049428e-01, 2.37659445e-01, 7.00249897e-01,
       3.70705704e-01, 4.91378083e-01, 5.17555898e-01, 5.78597297e-01])]","[array([0.        , 0.2992678 , 0.35427284, 0.36160387, 0.37275716,
       0.36947154, 0.38681015, 0.38079925, 0.36592213, 0.4031857 ,
       0.31060866, 0.31681215, 0.33058197, 0.29595297, 0.28234617,
       0.29786283, 0.24490406, 0.24244811, 0.38726086, 0.30201659,
       0.38716567, 0.22716046, 0.24814102, 0.39078081, 0.31755591,
       0.25519242, 0.33425719, 0.36763908, 0.29681596, 0.25450804,
       0.29287408, 0.25153045, 0.24570965, 0.2681008 , 0.2503767 ,
       0.32685467, 0.29222597, 0.30100462, 0.32491244, 0.34042364])]",7.753883407043759
155,PredictiveDecorrBSS,500,0.25,20.74561771536098,"[array([22.90321761, 23.90583955, 20.87956746, 18.81536836, 19.36320937])]",30,"[array([1.00000000e-16, 3.89629159e-01, 1.13985857e-01, 6.01967537e-01,
       1.63064933e-01, 4.19863095e-01, 2.45830914e-01, 2.58027985e-01,
       1.50679485e-01, 8.14730434e-02, 8.72130475e-02, 1.66082680e-02,
       5.05194107e-02, 3.53338168e-02, 1.66255741e-02, 2.84360912e-03,
       1.62259861e-03, 1.77713530e-02, 4.57854637e-02, 5.95585461e-02,
       9.66574627e-02, 6.12442542e-02, 4.42867681e-02, 5.29638155e-02,
       7.51479155e-02, 7.38495210e-02, 4.76561723e-02, 9.11082132e-02,
       3.63206829e-02, 7.19929521e-02, 6.20640810e-02, 5.24526266e-02,
       2.67430173e-02, 5.30088589e-02, 6.38950417e-02, 3.16815525e-02,
       6.78059879e-02, 6.10680039e-02, 3.26546009e-02, 7.61361377e-03])]","[array([1.00000000e-16, 1.01129687e+02, 2.70738646e+01, 1.15709198e+02,
       1.49641955e+01, 2.69799135e+02, 2.89732708e+01, 2.18153721e+01,
       4.50002420e+00, 2.30782848e+00, 5.22172087e+00, 1.42917348e+00,
       1.58363296e+00, 9.09275429e-01, 1.07065043e+00, 6.34525345e-02,
       3.71568303e-01, 1.65689930e-01, 4.04922389e-01, 9.35901267e-01,
       1.01597228e+00, 4.84791396e-01, 3.97078381e-01, 6.19770163e-01,
       1.10314147e+00, 1.01391822e+00, 8.40560772e-01, 9.21231997e-01,
       2.45444050e-01, 8.57393754e-01, 1.19881886e+00, 2.87552495e-01,
       1.41307049e-01, 5.34476077e-01, 8.07042135e-01, 1.69277936e-01,
       7.69265137e-01, 6.05533828e-01, 2.76734997e-01, 1.65165427e-01])]","[array([0.        , 0.21681791, 0.22441009, 0.2567358 , 0.2116926 ,
       0.38734496, 0.29604804, 0.31602108, 0.22136844, 0.2420093 ,
       0.28303188, 0.23045269, 0.24031754, 0.25009313, 0.28852789,
       0.13688524, 0.23307533, 0.18849505, 0.27244836, 0.29870335,
       0.34978436, 0.28439964, 0.27458566, 0.31004107, 0.36122745,
       0.34151507, 0.32514253, 0.37574192, 0.25918665, 0.36755169,
       0.35161102, 0.27593686, 0.22734616, 0.28976073, 0.32792079,
       0.23150637, 0.33593327, 0.32409572, 0.26321177, 0.22925859])]",7.623450994025916
